CustomerID,CustomerName,Email,Phone,Address,Segment,ProductID,ProductName,Category,PurchaseAmount,PurchaseDate
23,Tasha Franklin,dstephens@example.org,473-296-8735,"297 Leah Road Apt. 935, Kimberlybury, OH 41443",General Shopper,50,Dream Games,Toys & Games,162.37,2024-07-19
120,Christian Moore,williammason@example.net,983-111-9436,"648 Costa Extensions, Cynthiaview, FM 21289",Bargain Hunter,38,Necessary Electronics,Electronics,49.32,2024-03-18
113,Haley Jackson,mcknightkatie@example.com,417-726-4942,"583 Austin Ridges, Hollychester, IA 06343",General Shopper,19,Economic Games,Toys & Games,25.22,2023-11-07
306,Lisa Rivera,tcooper@example.org,589-838-4298,"3417 Nicholas Unions, Robinberg, FM 94020",Fashion Lover,34,Fire Grocery,Grocery,191.27,2024-01-23
20,Michael Stein,markwilkins@example.net,356-583-1437,"04745 Fernando Rue, Rossshire, KY 49363",General Shopper,35,Gas Books,Books,189.95,2023-11-02
442,Julie Miller,hughesdaniel@example.com,088-704-6339,"1479 Pamela Rapid Suite 845, Meganberg, AK 06759",Fashion Lover,31,Market Games,Toys & Games,168.08,2024-05-28
128,Kayla Gordon,alexisbennett@example.com,384-259-3161,"5585 Teresa Path, Melaniefort, NH 73705",Bargain Hunter,50,Dream Games,Toys & Games,35.38,2023-07-03
438,William Ward,stanleysimmons@example.com,654-819-9361,"850 Frye Throughway, Lake Brandonview, NV 07451",General Shopper,36,Effect Outdoors,Sports & Outdoors,32.69,2024-05-12
54,Tanner Goodman,billy76@example.net,150-130-0929,"8129 Thomas Squares, Brettstad, FM 28703",General Shopper,5,Stay Clothing,Clothing,43.14,2024-05-10
201,Nathan Coffey,westraymond@example.net,328-480-8711,"289 Hahn Junctions Apt. 191, Santanachester, MN 89635",Fashion Lover,31,Market Games,Toys & Games,56.35,2024-09-06
481,Ann Chase,jonessabrina@example.net,173-751-5393,"657 Ronald Hollow Suite 122, West Lorraine, SD 55629",General Shopper,32,Until Kitchen,Home & Kitchen,78.03,2023-09-14
76,Kenneth Rangel,howardkatherine@example.org,846-070-6765,"95769 Elizabeth Square Apt. 301, Piercehaven, IL 75328",Tech Enthusiast,38,Necessary Electronics,Electronics,167.53,2023-07-30
140,Danielle Watson,qmiller@example.org,821-566-0815,"592 Booker Streets Suite 119, North Roger, NH 64246",Bargain Hunter,25,Shoulder Beauty,Health & Beauty,35.86,2024-09-27
387,Dustin Hoffman,vmcdaniel@example.com,809-014-2818,"93147 Anthony Via Suite 372, Jameston, MT 01424",Fashion Lover,25,Shoulder Beauty,Health & Beauty,235.35,2024-12-27
397,Debra Walker,garyfritz@example.com,206-740-1202,"19834 Melissa Oval, South Stephanieside, PW 45769",General Shopper,35,Gas Books,Books,99.38,2023-10-29
275,Peter Dixon,jamiepeterson@example.com,281-240-3753,"97282 Ramsey Fords Apt. 909, Johnsonshire, NY 96459",Tech Enthusiast,14,Threat Electronics,Electronics,122.04,2024-10-24
482,Anne Reynolds,brooksphillip@example.org,266-339-3020,"5210 Myers Mills Suite 542, East Tony, GA 89927",Tech Enthusiast,34,Fire Grocery,Grocery,474.17,2023-07-23
428,Blake Erickson,lgood@example.org,089-465-0363,"117 Randolph Ways, Harrisland, GA 71158",Bargain Hunter,45,Right Electronics,Electronics,34.2,2023-10-12
401,Jason Sanchez,graydavid@example.net,068-459-3971,"344 Derek Trail, New Karen, AR 26723",Fashion Lover,31,Market Games,Toys & Games,234.09,2023-08-28
407,Jeremy Gonzales,david25@example.com,833-354-5296,"177 Brett Villages Suite 909, New Emily, MI 70597",Bargain Hunter,27,Protect Supplies,Pet Supplies,18.88,2024-10-29
12,Lauren Williams,michaelharrington@example.org,923-316-6686,"17570 Lopez Port Suite 570, Mcdonaldchester, DE 89635",Bargain Hunter,27,Protect Supplies,Pet Supplies,31.24,2023-07-09
224,Rebekah Perez,jessepowell@example.net,676-195-5722,"177 Maldonado Points Apt. 269, Port Destinyport, NV 52406",Tech Enthusiast,38,Necessary Electronics,Electronics,391.91,2024-07-25
373,Julia Wood,samantha43@example.net,598-884-0450,"PSC 6134, Box 2822, APO AP 60684",General Shopper,32,Until Kitchen,Home & Kitchen,132.5,2024-05-20
29,Charles Hunter,gonzalesjulia@example.com,738-262-9638,"69520 Gregory Spring Apt. 785, Lake Robertton, WI 03110",Bargain Hunter,41,Such Clothing,Clothing,11.48,2024-11-02
150,Clinton Martin,lmorgan@example.com,385-402-9770,"653 Melissa Place, New Wendy, NC 53401",Fashion Lover,28,Special Supplies,Pet Supplies,270.71,2023-02-16
481,Ann Chase,jonessabrina@example.net,173-751-5393,"657 Ronald Hollow Suite 122, West Lorraine, SD 55629",General Shopper,11,Shoulder Clothing,Clothing,49.49,2024-06-25
410,Jonathan Lewis,djohnson@example.org,704-550-3983,"288 Timothy Roads Apt. 506, West Jesusside, GU 83691",Bargain Hunter,34,Fire Grocery,Grocery,26.99,2024-10-26
409,Richard Goodman,bzimmerman@example.net,225-874-3739,"006 Brittany Fort Suite 401, South Debbie, HI 11164",Bargain Hunter,23,Very Kitchen,Home & Kitchen,9.98,2023-03-17
171,Donald Brown,ybird@example.net,419-799-7596,"167 Hopkins Walk, South Sheilastad, NE 59858",Bargain Hunter,23,Very Kitchen,Home & Kitchen,10.58,2023-07-24
140,Danielle Watson,qmiller@example.org,821-566-0815,"592 Booker Streets Suite 119, North Roger, NH 64246",Bargain Hunter,9,Tonight Books,Books,27.07,2023-05-20
321,Kathy Mckinney,icox@example.com,944-383-0239,"74121 Christina Mountains Suite 405, Rogerberg, AZ 41005",Tech Enthusiast,45,Right Electronics,Electronics,410.01,2024-07-09
354,Wesley Ellis,vlewis@example.net,173-390-2407,"2524 Vaughn Circles Suite 032, South Brendaton, WI 30362",General Shopper,46,Site Games,Toys & Games,148.72,2023-04-30
401,Jason Sanchez,graydavid@example.net,068-459-3971,"344 Derek Trail, New Karen, AR 26723",Fashion Lover,34,Fire Grocery,Grocery,270.67,2024-05-05
272,Haley Ross,williamskristina@example.org,975-538-4729,"84872 Laurie Corner, West Jeffreystad, ME 85917",Fashion Lover,5,Stay Clothing,Clothing,166.37,2024-09-12
306,Lisa Rivera,tcooper@example.org,589-838-4298,"3417 Nicholas Unions, Robinberg, FM 94020",Fashion Lover,35,Gas Books,Books,74.69,2023-12-24
225,Caroline Oneal,mparker@example.com,050-087-0767,"7980 Eric Run Apt. 719, East Williamport, MH 34725",General Shopper,20,Situation Outdoors,Sports & Outdoors,184.61,2023-03-30
274,Brittany Martinez,dharris@example.com,865-158-9445,"736 Berger Valleys Suite 326, Susanfort, PR 99482",Bargain Hunter,16,Though Outdoors,Sports & Outdoors,36.63,2024-03-26
438,William Ward,stanleysimmons@example.com,654-819-9361,"850 Frye Throughway, Lake Brandonview, NV 07451",General Shopper,38,Necessary Electronics,Electronics,107.87,2024-10-13
370,Melissa Jacobs,lisarobinson@example.com,309-947-1892,"12689 Daniel Motorway Apt. 737, Ballardhaven, MA 61292",Bargain Hunter,38,Necessary Electronics,Electronics,17.32,2023-04-09
79,Cory Fox,wrightstephanie@example.org,808-602-0804,"79927 Marcus Prairie Suite 590, West Matthewmouth, NJ 69044",General Shopper,34,Fire Grocery,Grocery,15.26,2023-05-24
307,Linda Morgan,campbellnicholas@example.net,702-003-3661,"6765 Allison Grove Suite 725, New Shane, UT 73954",Tech Enthusiast,31,Market Games,Toys & Games,164.04,2024-11-29
26,Kristin Rios,rileyjoseph@example.net,368-061-8425,"28182 Adam Island Suite 448, West Donaldborough, NJ 01588",Bargain Hunter,9,Tonight Books,Books,10.06,2024-07-10
238,Casey Gibson,swilliams@example.org,187-732-8619,"553 Donald Greens, Port Jacob, OK 66377",Bargain Hunter,36,Effect Outdoors,Sports & Outdoors,36.0,2023-08-05
250,Ashley Kline,elizabethfranklin@example.com,716-541-5582,"PSC 7767, Box 5907, APO AE 20409",Bargain Hunter,11,Shoulder Clothing,Clothing,44.77,2023-05-12
365,Tammie Vincent,rhoward@example.org,332-432-3026,"USS Armstrong, FPO AA 95741",General Shopper,35,Gas Books,Books,111.3,2023-10-25
288,Joshua Williams,steve19@example.net,571-719-1793,"25077 John Drive Apt. 381, Smithberg, TN 66335",General Shopper,9,Tonight Books,Books,41.49,2024-07-06
53,Travis Gomez,john06@example.net,468-820-0053,"8880 Dale Mills Apt. 498, South Terri, MI 78112",General Shopper,39,Author Outdoors,Sports & Outdoors,25.16,2023-12-18
113,Haley Jackson,mcknightkatie@example.com,417-726-4942,"583 Austin Ridges, Hollychester, IA 06343",General Shopper,45,Right Electronics,Electronics,148.52,2023-02-07
114,Jacob Willis,pattersonsteven@example.com,573-888-0992,"667 Lee Mills Suite 789, Lake Charlesfort, DC 45349",Bargain Hunter,18,Improve Beauty,Health & Beauty,49.59,2023-05-21
49,Sharon Hall,ryanwatkins@example.com,081-289-3437,"88635 Mitchell Pike, Nelsontown, NH 20443",General Shopper,32,Until Kitchen,Home & Kitchen,132.02,2024-06-16
87,Kenneth Baker,stephenskimberly@example.net,639-818-1304,"49046 Justin View Apt. 736, Lake Heatherfort, MT 20860",Bargain Hunter,6,Region Beauty,Health & Beauty,33.83,2024-04-06
272,Haley Ross,williamskristina@example.org,975-538-4729,"84872 Laurie Corner, West Jeffreystad, ME 85917",Fashion Lover,15,Wide Supplies,Pet Supplies,73.31,2023-06-21
264,Michael Gonzalez DDS,iesparza@example.org,169-474-1214,"80027 Guerrero Glens, Johnsonstad, VA 92203",Bargain Hunter,2,Family Supplies,Pet Supplies,39.83,2024-07-19
362,Taylor Villarreal,warejoan@example.com,291-284-3066,"9682 Patterson Burg, Chelseashire, AZ 35039",Tech Enthusiast,38,Necessary Electronics,Electronics,142.11,2023-08-31
178,Emily Davis,acalderon@example.net,281-978-7846,"403 Medina Rue Suite 598, Port Nancymouth, KS 66929",Bargain Hunter,10,Despite Outdoors,Sports & Outdoors,27.22,2024-04-29
240,Monica Powell,danielhaynes@example.net,606-530-6926,"357 Amy Drives Suite 221, West Stephanie, WY 93428",General Shopper,7,High Automotive,Automotive,134.3,2023-12-24
464,Krystal Rose,briannakirby@example.com,597-744-7858,"051 Benjamin Valley, Lake Jamieton, SD 20076",Bargain Hunter,34,Fire Grocery,Grocery,6.93,2023-01-29
79,Cory Fox,wrightstephanie@example.org,808-602-0804,"79927 Marcus Prairie Suite 590, West Matthewmouth, NJ 69044",General Shopper,38,Necessary Electronics,Electronics,88.44,2024-10-26
185,Suzanne Fisher,wilsonharold@example.org,398-172-1264,"5969 Newton Island Apt. 560, New Ryanstad, MO 31858",Bargain Hunter,34,Fire Grocery,Grocery,24.81,2023-08-22
227,Samantha Nguyen,rwatkins@example.org,575-613-2470,"3755 Mann Square, Jensenville, VI 84290",Tech Enthusiast,38,Necessary Electronics,Electronics,406.26,2024-06-27
144,Diane Thompson,timothytucker@example.net,133-642-8968,"452 Guerrero Parks Apt. 432, Patrickhaven, IA 94831",Fashion Lover,23,Very Kitchen,Home & Kitchen,198.92,2023-05-29
108,Thomas Holt,kleinbryan@example.net,243-837-7975,"21450 Whitaker Haven, North Ann, NE 22761",Bargain Hunter,34,Fire Grocery,Grocery,43.5,2023-09-17
87,Kenneth Baker,stephenskimberly@example.net,639-818-1304,"49046 Justin View Apt. 736, Lake Heatherfort, MT 20860",Bargain Hunter,34,Fire Grocery,Grocery,26.73,2024-07-19
73,Thomas Woodward,cookjeffrey@example.com,353-166-9648,"93475 Sarah Ports, Lake Manuel, WA 52285",General Shopper,11,Shoulder Clothing,Clothing,163.47,2024-12-07
284,Andrew Romero,cathy84@example.org,629-892-9647,"50226 Gerald Cove, Harrisberg, NJ 06406",Tech Enthusiast,34,Fire Grocery,Grocery,144.91,2023-05-29
486,Kimberly Watson,gillsteven@example.net,214-249-3119,"1768 Schultz Locks Suite 925, Lake Andrewhaven, IL 89621",Fashion Lover,35,Gas Books,Books,33.95,2024-08-29
425,Daniel Reyes,gabriela94@example.org,517-370-4302,"00274 Schmidt Pine Apt. 355, North Daniellebury, NE 97437",General Shopper,5,Stay Clothing,Clothing,124.04,2024-08-16
491,Courtney Cunningham,pwells@example.org,867-782-4189,"9497 Holly Knolls Apt. 783, Dodsonside, OH 62133",General Shopper,11,Shoulder Clothing,Clothing,160.6,2023-04-20
129,Jim Cruz,travishernandez@example.com,219-830-3668,"4862 Coleman Mountain, Davidtown, OK 16442",Bargain Hunter,23,Very Kitchen,Home & Kitchen,11.8,2024-05-20
108,Thomas Holt,kleinbryan@example.net,243-837-7975,"21450 Whitaker Haven, North Ann, NE 22761",Bargain Hunter,47,Especially Automotive,Automotive,5.35,2023-02-09
425,Daniel Reyes,gabriela94@example.org,517-370-4302,"00274 Schmidt Pine Apt. 355, North Daniellebury, NE 97437",General Shopper,11,Shoulder Clothing,Clothing,56.18,2023-10-08
79,Cory Fox,wrightstephanie@example.org,808-602-0804,"79927 Marcus Prairie Suite 590, West Matthewmouth, NJ 69044",General Shopper,29,Difficult Books,Books,86.81,2023-04-25
442,Julie Miller,hughesdaniel@example.com,088-704-6339,"1479 Pamela Rapid Suite 845, Meganberg, AK 06759",Fashion Lover,13,Claim Supplies,Pet Supplies,42.04,2024-01-23
204,Isaac French,douglas10@example.net,811-289-6121,"Unit 4803 Box 8013, DPO AE 81770",General Shopper,9,Tonight Books,Books,50.08,2024-12-10
407,Jeremy Gonzales,david25@example.com,833-354-5296,"177 Brett Villages Suite 909, New Emily, MI 70597",Bargain Hunter,34,Fire Grocery,Grocery,35.18,2024-10-28
112,Natasha Hamilton,robin70@example.org,457-468-6608,"77411 Julia Gateway Apt. 448, South Laurenfurt, OH 44762",Fashion Lover,3,Compare Beauty,Health & Beauty,216.81,2023-07-16
285,Rebecca Tucker,dianawoods@example.com,366-384-3199,"Unit 6559 Box 6457, DPO AA 52064",Bargain Hunter,34,Fire Grocery,Grocery,23.33,2023-05-19
266,Christopher Butler,armstrongclayton@example.com,519-096-3881,"254 Mitchell Haven, West Vicki, IN 13511",Bargain Hunter,41,Such Clothing,Clothing,47.28,2024-01-22
43,Bruce Murray,kelseymartin@example.net,110-786-0553,"29250 April Glens Suite 524, Jacksonside, OH 84291",Bargain Hunter,15,Wide Supplies,Pet Supplies,42.49,2023-08-29
349,Charles Scott,rodney88@example.com,994-790-9626,"0379 Tonya Meadow Suite 638, Scottstad, MI 78864",Tech Enthusiast,11,Shoulder Clothing,Clothing,496.23,2024-05-09
353,Jeffrey Blake,rogersmanuel@example.com,020-472-4978,"0993 Maria Fork Suite 463, Lisaton, PA 60893",Bargain Hunter,50,Dream Games,Toys & Games,29.36,2024-01-10
167,Eric Walker,bryantina@example.org,149-898-0524,"46388 Carter Groves, New Kurt, NH 42806",Bargain Hunter,32,Until Kitchen,Home & Kitchen,42.06,2023-07-17
30,Michele Rivera,haley12@example.net,297-145-1503,"62485 Mark Union Suite 010, Loweryfort, KS 50935",General Shopper,34,Fire Grocery,Grocery,15.98,2023-10-22
409,Richard Goodman,bzimmerman@example.net,225-874-3739,"006 Brittany Fort Suite 401, South Debbie, HI 11164",Bargain Hunter,23,Very Kitchen,Home & Kitchen,30.37,2023-05-14
156,Ashley Jones,inelson@example.com,032-292-2448,"10553 Lopez Knolls, Paulmouth, NC 56879",Tech Enthusiast,45,Right Electronics,Electronics,469.53,2024-05-10
261,Jason Salazar,susan65@example.net,673-992-5393,"50798 Carter Underpass, Georgeberg, MA 24083",General Shopper,20,Situation Outdoors,Sports & Outdoors,69.91,2024-11-12
76,Kenneth Rangel,howardkatherine@example.org,846-070-6765,"95769 Elizabeth Square Apt. 301, Piercehaven, IL 75328",Tech Enthusiast,45,Right Electronics,Electronics,446.9,2023-06-04
380,Mrs. Natalie Benson DDS,michael60@example.net,491-249-8583,"290 Moody Lights Suite 503, Cherryfort, PR 32544",Bargain Hunter,50,Dream Games,Toys & Games,35.92,2023-06-29
240,Monica Powell,danielhaynes@example.net,606-530-6926,"357 Amy Drives Suite 221, West Stephanie, WY 93428",General Shopper,15,Wide Supplies,Pet Supplies,51.2,2024-02-10
173,Nathan Lam,astewart@example.com,377-034-5775,"00893 Brianna Valleys Apt. 112, New Adamview, LA 45911",General Shopper,23,Very Kitchen,Home & Kitchen,42.04,2024-12-20
178,Emily Davis,acalderon@example.net,281-978-7846,"403 Medina Rue Suite 598, Port Nancymouth, KS 66929",Bargain Hunter,9,Tonight Books,Books,10.97,2024-03-26
331,Jon Collins,hbradley@example.com,061-974-1457,"241 Shannon Mountains, Deborahbury, DE 85656",Tech Enthusiast,45,Right Electronics,Electronics,476.4,2023-08-01
217,Daniel Clark,royteresa@example.net,368-930-0009,"055 Justin Ports, Marksshire, CT 36597",General Shopper,45,Right Electronics,Electronics,114.6,2023-06-25
259,Mark Smith,afernandez@example.net,996-105-2144,"533 Amy Parkway, Whiteland, NJ 80469",Bargain Hunter,34,Fire Grocery,Grocery,17.17,2023-10-12
409,Richard Goodman,bzimmerman@example.net,225-874-3739,"006 Brittany Fort Suite 401, South Debbie, HI 11164",Bargain Hunter,34,Fire Grocery,Grocery,26.53,2024-12-15
499,Edwin Marquez,nathan97@example.com,498-835-5696,"USS Kim, FPO AE 38135",Fashion Lover,27,Protect Supplies,Pet Supplies,257.88,2024-02-29
330,Alexander Larson,woodjohn@example.com,588-986-4974,"USS Arnold, FPO AP 13249",Bargain Hunter,13,Claim Supplies,Pet Supplies,45.31,2024-08-01
371,David Baird,clarkrandall@example.net,922-426-2656,"566 Rose Run, West Josephhaven, DC 97026",Bargain Hunter,24,Day Supplies,Pet Supplies,44.33,2024-02-15
194,Richard Garcia,monica24@example.org,942-158-8194,"96021 Flores Locks Suite 648, South Angie, NC 13617",Fashion Lover,30,Fast Beauty,Health & Beauty,191.61,2024-01-12
122,Michael Mooney,james19@example.org,803-821-9255,"975 Tara Inlet, Michaelton, AZ 71281",Bargain Hunter,23,Very Kitchen,Home & Kitchen,17.28,2023-05-11
394,Toni Shah,desiree07@example.org,097-171-4096,"USNV Whitaker, FPO AA 35203",General Shopper,19,Economic Games,Toys & Games,150.45,2023-04-17
333,Sharon Cook,edwardrichards@example.net,677-714-1063,"73545 Jimenez Plaza, Ashleyshire, PR 07150",Tech Enthusiast,44,Better Automotive,Automotive,160.35,2024-08-13
493,Angie Wright,barrydrew@example.com,024-873-1036,"590 Austin Knoll, Katherinetown, CT 65758",General Shopper,22,Plan Beauty,Health & Beauty,118.81,2023-12-21
467,Craig Barker,robertocarlson@example.com,913-145-6388,"8949 Steven Turnpike, South Kevin, CA 00744",General Shopper,41,Such Clothing,Clothing,65.33,2023-11-14
320,Hailey Melton,nguyencarol@example.net,419-766-6310,"45557 David Trace Apt. 932, West Karinahaven, NC 32118",Fashion Lover,5,Stay Clothing,Clothing,157.54,2023-12-11
460,Madeline Green,kramirez@example.com,163-922-2460,"84202 Taylor Shore, East Preston, SC 68982",Fashion Lover,37,Building Games,Toys & Games,254.5,2023-12-09
350,Kathryn Johnson,michelleevans@example.org,642-559-5936,"USNV Williams, FPO AE 17290",Tech Enthusiast,28,Special Supplies,Pet Supplies,137.49,2023-10-05
358,Shannon Gardner,coreysharp@example.com,907-269-4563,"559 Thompson Ports Suite 665, Kendrafort, GU 29091",Tech Enthusiast,27,Protect Supplies,Pet Supplies,181.62,2023-12-16
345,Scott Zuniga,kevinhill@example.org,677-818-4272,"71161 Daniel Well, South Jamesstad, MA 72477",General Shopper,37,Building Games,Toys & Games,154.44,2024-04-23
444,Kara Walker,jeremysaunders@example.net,787-491-7015,"947 Allison Trafficway Apt. 298, Adamview, HI 33325",Bargain Hunter,41,Such Clothing,Clothing,28.95,2024-10-09
421,Maria Castro,bishoplori@example.org,310-338-6538,"22178 Amanda Trail Suite 182, Williamsmouth, AS 70977",Bargain Hunter,23,Very Kitchen,Home & Kitchen,40.09,2023-10-31
57,Ashley Bailey,gregorywilson@example.org,959-312-7203,"0691 Thomas Forge Apt. 086, West Ryan, MI 22798",Tech Enthusiast,45,Right Electronics,Electronics,263.09,2024-12-07
476,Jeffery Moore,jay49@example.net,893-315-6331,"PSC 1290, Box 3514, APO AA 36469",Tech Enthusiast,48,Huge Books,Books,356.68,2023-12-06
275,Peter Dixon,jamiepeterson@example.com,281-240-3753,"97282 Ramsey Fords Apt. 909, Johnsonshire, NY 96459",Tech Enthusiast,9,Tonight Books,Books,489.51,2024-07-15
21,Tammy Yates,michelle85@example.com,226-184-3247,"USS Martinez, FPO AE 89692",Fashion Lover,42,Evidence Automotive,Automotive,38.96,2024-04-09
430,Brett Bridges DDS,ymills@example.com,789-624-3951,"4567 Glenn River Suite 252, North Gina, ID 53105",Tech Enthusiast,41,Such Clothing,Clothing,471.43,2023-08-11
332,Heather Murphy,fernandezvictoria@example.com,221-723-7414,"42976 Doris Trail Apt. 852, South Jessica, NY 52794",General Shopper,5,Stay Clothing,Clothing,138.64,2023-03-01
485,Alexa Herrera,stephaniemoreno@example.net,721-584-1283,"24934 Harvey Ridges Apt. 081, New Carolinestad, IN 41165",Tech Enthusiast,21,Any Books,Books,160.21,2023-04-17
81,Miguel Freeman,joyce88@example.com,845-132-7470,"83546 Santos Streets Apt. 758, North Jason, GA 39078",Bargain Hunter,23,Very Kitchen,Home & Kitchen,14.54,2023-12-29
380,Mrs. Natalie Benson DDS,michael60@example.net,491-249-8583,"290 Moody Lights Suite 503, Cherryfort, PR 32544",Bargain Hunter,31,Market Games,Toys & Games,43.99,2024-05-22
241,Kristina Mccormick,odonnellstacy@example.com,137-203-2383,"36339 Stephen Union Suite 945, Gloverstad, VI 92960",Tech Enthusiast,26,Way Electronics,Electronics,321.29,2023-05-06
114,Jacob Willis,pattersonsteven@example.com,573-888-0992,"667 Lee Mills Suite 789, Lake Charlesfort, DC 45349",Bargain Hunter,34,Fire Grocery,Grocery,45.35,2024-06-29
460,Madeline Green,kramirez@example.com,163-922-2460,"84202 Taylor Shore, East Preston, SC 68982",Fashion Lover,6,Region Beauty,Health & Beauty,85.76,2024-12-17
416,William Coleman,lauren85@example.net,512-738-6606,"90138 Christina Trace, Melissashire, ND 17488",General Shopper,50,Dream Games,Toys & Games,38.5,2024-05-09
46,Shane Smith,austinbennett@example.net,078-360-9899,"6810 Jason Stravenue Apt. 445, Powersfurt, AK 83374",Tech Enthusiast,34,Fire Grocery,Grocery,106.64,2023-11-22
149,John Snow,zanderson@example.com,362-596-2394,"722 Norris Fort Apt. 138, Hodgeston, HI 13585",General Shopper,36,Effect Outdoors,Sports & Outdoors,137.93,2023-06-01
437,Mark Barrett,samantha28@example.org,248-748-9218,"8707 Sherry Mountains, East Stephen, WA 04391",Bargain Hunter,34,Fire Grocery,Grocery,34.14,2024-04-07
289,Sonya Ellison,duranbrittany@example.com,009-267-4606,"27886 Cindy Corner Apt. 599, Seanport, OH 06470",General Shopper,32,Until Kitchen,Home & Kitchen,112.44,2023-04-30
392,Julie Turner,uwilson@example.com,324-345-0086,"4858 Sullivan Flat Suite 778, South Derek, DE 79615",Fashion Lover,45,Right Electronics,Electronics,236.09,2023-06-24
22,Amy Rodgers,cordovaandrea@example.org,667-920-5812,"783 Richard Overpass Suite 522, Kimfurt, NJ 58847",Tech Enthusiast,44,Better Automotive,Automotive,215.41,2024-06-13
214,Anthony Flores,hollowaytimothy@example.net,002-391-1463,"30418 Lisa Knoll, Baileyshire, DC 35966",Bargain Hunter,27,Protect Supplies,Pet Supplies,28.21,2024-10-16
203,Maxwell Moss,amberdavis@example.com,553-904-4000,"5281 Webb Terrace, East Tiffany, CO 97332",Tech Enthusiast,34,Fire Grocery,Grocery,116.33,2024-07-17
93,Brenda Montgomery,manningtonya@example.org,348-183-2577,"578 Melinda Lodge, Kimberg, MO 25563",Bargain Hunter,34,Fire Grocery,Grocery,9.11,2023-09-07
157,Thomas Cooper,vanessa28@example.com,694-704-9288,"43689 Thomas Station Apt. 462, Bennettburgh, NE 03226",General Shopper,24,Day Supplies,Pet Supplies,20.47,2023-01-21
159,Nicholas Rios,bryan40@example.org,478-665-7884,"39606 Jennifer Hill, New Patriciaville, VT 45805",Fashion Lover,41,Such Clothing,Clothing,137.57,2024-09-01
51,Philip Spencer,erivera@example.net,363-307-9451,"17383 Richardson River, Scottville, AK 69873",Bargain Hunter,34,Fire Grocery,Grocery,48.81,2023-10-04
441,Dawn Shaffer,devinburnett@example.org,022-576-6484,"6676 Melinda Crossroad, North Johnmouth, OR 48702",Bargain Hunter,19,Economic Games,Toys & Games,32.49,2023-08-14
417,James Bowers,karahardin@example.com,506-525-8750,"0763 Joseph Stravenue Suite 378, Zacharyberg, CO 93740",General Shopper,39,Author Outdoors,Sports & Outdoors,93.93,2024-10-19
312,Jessica Castro,kimjuan@example.net,082-957-8467,"USNV Harris, FPO AE 11883",Bargain Hunter,19,Economic Games,Toys & Games,24.55,2024-10-26
214,Anthony Flores,hollowaytimothy@example.net,002-391-1463,"30418 Lisa Knoll, Baileyshire, DC 35966",Bargain Hunter,26,Way Electronics,Electronics,26.61,2025-01-01
173,Nathan Lam,astewart@example.com,377-034-5775,"00893 Brianna Valleys Apt. 112, New Adamview, LA 45911",General Shopper,14,Threat Electronics,Electronics,51.41,2023-12-16
284,Andrew Romero,cathy84@example.org,629-892-9647,"50226 Gerald Cove, Harrisberg, NJ 06406",Tech Enthusiast,34,Fire Grocery,Grocery,213.05,2024-06-04
479,Christian Landry,nmorris@example.net,456-412-9139,"0563 Wilson Estates, Joyport, NH 80606",General Shopper,20,Situation Outdoors,Sports & Outdoors,128.66,2023-01-21
237,Sarah Olson,mitchelllisa@example.com,605-046-5078,"08266 Samantha Mountain Apt. 485, New Taramouth, AZ 90961",General Shopper,19,Economic Games,Toys & Games,132.04,2023-07-01
357,Robert Barton,pmooney@example.net,490-387-2745,"28520 Lopez Via Suite 949, Haynesfort, OH 08698",General Shopper,34,Fire Grocery,Grocery,102.13,2023-08-11
477,Susan Herrera,david22@example.org,858-284-0337,"287 Erickson Expressway Apt. 102, South Walter, WI 93537",Bargain Hunter,2,Family Supplies,Pet Supplies,41.11,2024-08-18
65,Kelly Nelson,ucooper@example.com,956-812-0392,"93665 Cindy Causeway Suite 706, Hunterberg, MA 52157",Tech Enthusiast,34,Fire Grocery,Grocery,461.49,2023-04-01
252,Jill Campbell,robertthomas@example.org,976-228-0771,"PSC 0808, Box 0165, APO AP 04366",General Shopper,16,Though Outdoors,Sports & Outdoors,187.93,2023-08-29
419,Terri Weber,leethomas@example.org,845-543-9984,"49260 Justin Forks, Butlerview, AK 64311",Bargain Hunter,9,Tonight Books,Books,6.37,2024-06-23
49,Sharon Hall,ryanwatkins@example.com,081-289-3437,"88635 Mitchell Pike, Nelsontown, NH 20443",General Shopper,35,Gas Books,Books,53.87,2023-09-04
187,Theresa Norton,leah76@example.com,653-870-2440,"4768 Scott Springs Suite 167, West Lisabury, MO 10802",Tech Enthusiast,11,Shoulder Clothing,Clothing,292.73,2024-12-11
83,Deborah Guerrero,cummingssandra@example.org,356-819-5529,"972 Sarah Fields, Jeffreytown, OH 70235",Tech Enthusiast,21,Any Books,Books,454.09,2024-01-21
430,Brett Bridges DDS,ymills@example.com,789-624-3951,"4567 Glenn River Suite 252, North Gina, ID 53105",Tech Enthusiast,48,Huge Books,Books,285.87,2023-11-19
455,Diane Lopez,christensenroberto@example.org,366-484-8111,"166 David Inlet, Hayleyland, TX 77625",General Shopper,35,Gas Books,Books,192.87,2023-10-16
131,Morgan Alexander,thomaslauren@example.net,529-902-6269,"728 Willis Court, Hunterfort, RI 96360",Tech Enthusiast,26,Way Electronics,Electronics,424.68,2024-02-10
77,Debbie Davenport,carlostodd@example.org,795-828-5748,"06470 Anna Burg, Catherinechester, CA 42420",General Shopper,22,Plan Beauty,Health & Beauty,79.14,2024-06-15
